video_id,title,description,channel,published_at,url,sentiment,comment_sample
s75ULsxetPo,Aku suka nonton sound horeg,,TAKUPAZ DANCE CREW,2025-09-05T02:19:44Z,https://www.youtube.com/watch?v=s75ULsxetPo,Pro,"['I❤jndvshs ❤❤❤❤❤kfjdbgif', '👏👏👏👏👏👉🥳🎉🥳🥳🎉👍👍', ""Yang asli baju ya' apa 😅😅😊😊😂😂🎉🎉🎉😊😮😮"", 'Aku ngeven loh', '🥰🥰🥰😅😅']"
9dKyRfWDeZ8,TREND SOUND HOREG?😭 #shorts #itsmeissie,,itsmeissie,2025-08-26T12:30:11Z,https://www.youtube.com/watch?v=9dKyRfWDeZ8,Pro,"['😅😅😅😅😅😅😅', 'Kak aku mau ketemu kak Messi\nTapi rumah ku jauh sama rumahnya\nKak meesi😢😢', 'Kak meissie islam/Kristen', 'Asik benget', 'lagu sound horeg jejad jedung \n\n\n\n\n\n\n\n\nhasil\n\n\n\n\n\n\n\n\nkaya kucing garong 😂😂😂😂😂😂🐱🐱🐱🐱🐱🐈🐈 wkwkwkwkwkwk']"
TWw7_s_ttLo,semakin keras getarannya semakin seneng warga nya #memed #brewogaudio #horeg #soundhoreg #shorts #dj,,Harian Horeg,2025-08-07T10:18:57Z,https://www.youtube.com/watch?v=TWw7_s_ttLo,Pro,"['Pakek sendal jepit, gaya dikit oi', 'Gak budek kah bang memet', 'Amin skli Smoga ada bencana 😂😂tornado yg mengiringi \nSemakin joss boss ku', 'Tetap semangat ya mas Memed 🔈☠️🇵🇸', 'NORAX.GANCO.SEKARANG UDAH DILARANG.BISANYA MENGGANGGU ORANG,WARGA & MASYARAKAT UMUM.']"
HJMEOvgBzhQ,Paket Miniatur sound horeg bocil,,LEDOKAN CHANNEL,2024-11-14T10:51:07Z,https://www.youtube.com/watch?v=HJMEOvgBzhQ,Pro,"['Bagus banget 🤩', 'Tkn Piro mas sound ngono kui', 'Semangat sll bolo...', 'hahahaha pelan😂😂😂😂😂😂😂😂', 'Bang hari ga miniatur nya']"
_09CH2aDWj4,Sound Horeg Baru,,Artefak Id,2025-07-23T17:18:33Z,https://www.youtube.com/watch?v=_09CH2aDWj4,Pro,"['Hrd7rtftr6t25÷6÷5÷6÷4@/#=$6÷6/>', 'Mantap lorr', 'Semoga sound horeg di larang dan di bubarkan', 'Mas Thomas Alva di sana kurang tidur', 'Jadi matanya Beureum kurang tidur']"
DKG05VdwzAs,Miniatur sound horeg lengkap dengan perlampuan,miniatursoundsystem #horeg #ceksound #argiaprastyo #audio #miniature #soundhoreg Pembelian Box line aray 2 inch dapat 4 ...,Argia Prastyo,2025-01-23T11:35:21Z,https://www.youtube.com/watch?v=DKG05VdwzAs,Pro,"['gaada yang 5 in', 'Bagus bang🛻😍😚🤑🤯😵🏴\u200d☠️🇮🇩🇵🇸', 'Wi', 'Truk nya beli dimana aku mau beli', 'B❤']"
BsVcdtc4yYw,sound horeg TEAM SOTOK #soundsystem,,Ellenora Nadira,2024-06-23T11:55:59Z,https://www.youtube.com/watch?v=BsVcdtc4yYw,Pro,"['😮😮😮😮😮😮😮🤫🤫🤫🤫🤫😁😁😁😁😁😆😆🎉🎉🎉🎉🎉🎉🎉🎉🎉', '😲😲😲😲😲😲😲😲😲😲😲😲😲', '😵😵', 'tuah auto orang langsung tutup kuping🤣🤣🤣🤣🤣🤣', '😂😂😂😂😂😂😂😂😂😂gak Ada lampunya😂😂😂😂😂😂😂😂😂😂😂😂😂😂']"
3Sz619VAUa4,Sound Horeg Paling Megah dari Jogja🔥,,KENOP OFFICIAL NEW ,2025-07-26T18:00:07Z,https://www.youtube.com/watch?v=3Sz619VAUa4,Pro,"['dimana ini dan diprovinsi mana', 'besar banget', 'Tinggi Melebar Suemokkkgg', 'Bikin brisik 😅😅😅😅', 'Walikum salam selamat malam makasih yah hati yang muliya semoga sehat selalu yah disanah wah mantap amin😊😊😊😊']"
x0feuYIEy4Y,Detik-Detik sound horeg miring saat PAWAI! #feed #viral #news #trending #soundhoreg #shorts,,Disaster Sign,2025-08-08T09:17:00Z,https://www.youtube.com/watch?v=x0feuYIEy4Y,Pro,"['パイ・トキヒヒヒク', 'Piye', '🎉', '🎉', '🎉']"
LHz71vmsBUQ,cek sound kardus #samboncilofficial,samboncilofficial.,Sam Boncil Official,2023-06-05T10:27:25Z,https://www.youtube.com/watch?v=LHz71vmsBUQ,Pro,"['Opo iku gak ada miniatur/pengaturan sond system😂😂😂😂😂😂😢😢😢opo meneh gak ada suara🔊🔊🔊', '😮', 'Sound kok gak ada kabel nya om', 'Fdfgghhgfdddffggg', 'Mas rumah kamu mana😅😅']"
caFyAuy9CMA,💥SELAMAT JALAN💥 version 1 💥VIRAL SOUND HOREG🎶🎶,LAGU SELAMAT JALAN - TYPE X VERSION1 SOUND HOREG DJ credit by : @TipeXOfficial ✓Musik di saluran saya ...,Devantara Channel,2025-07-26T04:10:56Z,https://www.youtube.com/watch?v=caFyAuy9CMA,Pro,"['Kalo denger dewe pake headset enak juga Ni,', 'Demi sound horeg buat hajatan sampai jual tanah di tempat sya tpi,, pdahal tanah warisan wkwkwkwkw bukan beli sendiri,,', 'Yang fanatik tanpa sadar sudah membiarkan mental anak kecil menjadi terbiasa dan Banga melihat atau bahkan berpakaian minim, goyang tak senonoh ala discotik yang memamerkan lekuk tubuh,\n\nMental apa itu?? lupa bahwa orangtuanya melahirkan dan bapaknya bekerja tidak untuk anaknya jual lekuk tubuh di depan orang banyak dengan pakaian minim hanya untuk ""iniloh aku lihat aku""\n\nHarga diri kalian sebagai orang tua atau calon orang tua kemana ya???\n\nAtau malah kalian suka kalau anak kalian terbiasa jual harga diri hanya untuk di lihat..\n\nDosa berjamaah..\nJual diri mah kepada Tuhan kalian, bukan untuk umum..', 'Terlepas banyak orang yg menghujat tapi klo didengarkan mixing musicnya enak, rapih, colorfull, powerfull. Love it...', 'Mantap banget']"
FR5lBn8qOUw,ICHA CHELLOW - AKU SUKA NONTON SOUND HOREG -;OM NIRWANA ,,MCB production,2025-09-09T10:23:52Z,https://www.youtube.com/watch?v=FR5lBn8qOUw,Pro,"['Suka lagu nya tapi GK suka sama yg nyanyi nya 😂', 'ini cwe cwo ya', 'Hahaha liatnya juga bikin mules 😂', 'Iki ragate wes akeh lo cah, mbok ya sitik 2 respect opo malah dihujat ae... \nYooh jengkrakke.. 😂😂', 'Hama-hama,']"
6lYZ-r8BqCk,DJ MASHUP PEPAS BROKEN ANGEL MIDEL NROTOK KARNAVAL SOUND HOREG FULL ALBUM 2025,DJ MASHUP PEPAS BROKEN ANGEL MIDEL NROTOK KARNAVAL SOUND HOREG FULL ALBUM 2025 DJ PANDA ANGELS ...,Central Slow Bass,2025-09-29T06:18:38Z,https://www.youtube.com/watch?v=6lYZ-r8BqCk,Pro,"['josss', 'asik cak', 'Apakah ini lki', 'Wah enak mas sound system lumayan buat cek sound system kalau ada acara karnavalan mas🤙']"
G9Tuu-ZhPow,Satu - satunya DJ yang disegani di dunia dengan sound horeg... #SoundHoreg #DJ #checksound,,Awan Merah Official,2025-07-20T11:26:23Z,https://www.youtube.com/watch?v=G9Tuu-ZhPow,Pro,"['Asu 😂', 'Keren❤❤❤❤❤', 'Chek sound nya pake mulut😂😂😂', '😅😅😅😅😅😅😅', 'Bagus kagak DJ-nya 😂bagusan DJ becak']"
ydzR5pq1xRw,Sound horeg naik truk etan kali,Sumber TikToK: #soundminiatur #soundsystem #fyp #shortvideo #sound #miniatursoundsystem #audiosoundsistem ...,ANOM RIYAN,2025-06-13T15:20:30Z,https://www.youtube.com/watch?v=ydzR5pq1xRw,Pro,"['Mantapppp!! Salam Gacir 𝐓𝐈𝐌𝐎𝟒𝐃', 'Bikin senyum sendiri! 𝐓𝐈𝐌𝐎𝟒𝐃', 'Gue doain channel ini makin sukses 𝐓𝐈𝐌𝐎𝟒𝐃', 'anjay , ga salah pilih 𝐓𝐈𝐌𝐎𝟒𝐃 emang paling kereeen', '𝗧𝗶𝗺𝗼𝟰𝗗  Terbaik dahh']"
OX2LYEUFIzE,"Setelah Diharamkan, Sound Horeg Malah Bawa-Bawa Logo Halal?!",,Bigeru TV,2025-07-24T04:56:49Z,https://www.youtube.com/watch?v=OX2LYEUFIzE,Kontra,"[""Wallahua'lam bissawaaf"", 'Ya gak haram bagi non muslim', 'Gmna gk byk bncana😂😂😂', 'Najis pantesnya', 'Lah yang punya aja keturunan prindavan... Pantes aja 😅😅😅']"
kBPDaAnbsLM,tralalero tralala aku suka nonton sound horeg Karnaval #soundhoreg #tralalerotralala #karnaval #fyp,,NoeStory,2025-09-04T11:11:33Z,https://www.youtube.com/watch?v=kBPDaAnbsLM,Netral,['Trala trelo tralala😂😂']
yq0mpQhn6AE,CEK SOUND NAIK TURUN GAES #horeg #sound #fy#shortvideo #soundomahan #ceksound #soundhoreg,,Kenzo dan Kenzie,2025-05-31T05:09:10Z,https://www.youtube.com/watch?v=yq0mpQhn6AE,Pro,"['Bagus Di Coba', 'Ini baru kreatif', 'Kiko❤🎉😅', 'DJ apa bang', 'Lagunya apa bang']"
lOlVfeCwGT8,ketika ibu ibu robohkan sound horeg#horeg#soundhoreg#jatim#djremix #viral #beritaterkini #fyp,,obrakabrik hp,2025-07-31T04:25:49Z,https://www.youtube.com/watch?v=lOlVfeCwGT8,Pro,"['ai tu woiiiiiiii', 'Ai cok', 'yah sayangnya cuma Ai😢', 'Ai', 'Ai kelen gak sadar maaf ya kalo marah marah']"
FtLVi1urctc,DJ CEK SOUND HOREG FULL BASS JERNIH PALING ENAK FULL JOGET AMUNISI KARNAVAL TERBARU 2025 (MHLS PRO),DJ CEK SOUND HOREG FULL BASS JERNIH PALING ENAK FULL JOGET AMUNISI KARNAVAL TERBARU 2025 (MHLS PRO) ...,MHLS PRODUCTION,2025-09-30T12:20:00Z,https://www.youtube.com/watch?v=FtLVi1urctc,Pro,"['ABSEN LUR,. DARI KOTA MANA AJA NIH?😊', 'Mantap banget suaranya', '🎉🎉🎉 yeye', 'Dah hadir bos', 'Sulawesi hadir']"
Ltp4m9rcUYs,TERBAKAR! SOUND HOREG KECELAKAAN #soundsystem #soundhoreg #truksoundsystem #disaster #djsoundhoreg,"Ketika bencana datang tanpa peringatan, hanya pengetahuan yang bisa menyelamatkan. Video ini dibuat menggunakan ...",ShortDisaster,2025-08-25T03:47:55Z,https://www.youtube.com/watch?v=Ltp4m9rcUYs,Netral,"['edi dan ai😂', 'Ai itu mah', 'Ai punya cerita 😂', '😢 Jihan 😢😂', '😮😢']"
Ks1hbdHe1RI,Miniatur mode sound horeg #shorts,Sound miniatur mode renteng - renteng Hadika Channel d buat di atas perahu horeg _ Box subpali 3 inc _Box miniscoop 3 inc ...,Hadika Channel ,2025-06-24T01:22:36Z,https://www.youtube.com/watch?v=Ks1hbdHe1RI,Pro,"['Mainan', 'Fdfdxcdhtndhshdrshr geyf.  Geyegeystegdge uey', 'kak kalo dibeli berapa', 'Berapa kak', 'Power nya beli di Pana mas & berapa voll']"
AFpdFO5TLQM,Cek Sound Miniatur Sound Horeg Versi Sumbersewu,miniature #sound #ceksound #audio #horeg #dj #miniatursoundsystem.,Argia Prastyo,2025-04-26T11:05:26Z,https://www.youtube.com/watch?v=AFpdFO5TLQM,Pro,"['Aku belom puya ulang kalau belom punya yang', '❤❤❤❤', 'Bang saya Punya Sound Miniatur Subwofer 4 inch 6 box supali single Speaker dan midle 3 inch 6 box single speaker.. Kira kira Pakek ampli  yg apa bang sekira nya bisa angkat suara speaker itu semua?? Tolong di bls🙏', 'Ferro❤  ❤❤❤❤❤❤  sumber  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤  kelas  5', 'Alasan pembuatan produk dalam bentuk panggung panggung Ramadan \n\nUcuf\n😡😡🎉']"
dJt3cXDhN2g,Sholawat Icik Icik Tidur Bawah Sound Horeg #soundsystem #soundhoreg #soundkarnaval,Sholawat Icik Icik Tidur Bawah Sound Horeg #soundminiatur​ #soundsystem​ #fyp​ #shortvideo​ #sound​ ...,SQUAD AUDIO,2025-07-02T11:49:32Z,https://www.youtube.com/watch?v=dJt3cXDhN2g,Pro,"['Ngeri cuk kayak hampi kena kepala tuh ban', 'SHOIAWAI ICKI ICKI', 'Mirip kejadian afan😭😭', 'Ngeri soalnya takut kelindes ban nya🤯🤯🤯🤯🤯🤯🤯', 'Kakaknya suka sonhorek ya']"
Epl6AzuDbKA,MENEGANGKAN! SOUND HOREG TERBAKAR! #soundsystem #soundhoreg #soundkarnaval #truksoundsystem,"Ketika bencana datang tanpa peringatan, hanya pengetahuan yang bisa menyelamatkan. Video ini dibuat menggunakan ...",ShortDisaster,2025-08-26T01:00:15Z,https://www.youtube.com/watch?v=Epl6AzuDbKA,Netral,"['Sound horeg lirik) tungkakagangka', 'Pertama', 'Hina soun horeg cokkkkkkk kalo gakterima diem gausah giniginia.🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬']"
3Mk6e0ei4SA,Sound miniatur horeg middle copot‼️,,Maxvio,2024-11-04T22:43:53Z,https://www.youtube.com/watch?v=3Mk6e0ei4SA,Pro,[]
v9096N4s4-0,Lagi maen layangan malah dikagetin sound horeg #gandol,,GANDOL,2025-08-30T05:03:40Z,https://www.youtube.com/watch?v=v9096N4s4-0,Netral,"['😂🎉🫵🏻👎🏻👍🏻💪🏻', 'Gede', 'Mita     laya', '🤘🤘🤘🤘🤘🤘🤘🤘']"
B1XqoSsQM0s,DC Sound Horeg Versi Yuuki🤙 #yuuki #whotsy #dance #ncum #dancetutor #djremix #velocity #shorts #fyp,Waktu kamu buat glow up udah tiba! ✨ Skincare glowing ini udah jadi incaran banyak orang! Klik menu 🛍️ Toko sekarang ...,Ncumdeui ,2025-08-15T09:55:07Z,https://www.youtube.com/watch?v=B1XqoSsQM0s,Pro,"['Kak Yuki itu tangan nya kenapa', 'Kak yukiiiieeeee cantikk', 'Eue❤❤❤❤❤❤❤❤❤❤', 'tangan yuki luka😢', 'muh🎉😊😮❤❤❤@']"
iA3tuzUpUnc,Detik Mengagetkan! Sound Horeg Jatuh! #soundhoreg #trending #viral #feed,Festival yang seharusnya meriah mendadak berubah mencekam! Beberapa sound horeg jatuh berhamburan hingga ...,Disaster Sign,2025-08-28T04:14:00Z,https://www.youtube.com/watch?v=iA3tuzUpUnc,Pro,"['❤🎉😢Abi_YAZid1234', 'Iagu', '❤️🎉😂Syfa😊❤❤❤😮😅😊🎉🎉', '😂', 'Kon ten nya ya gitu kalokkon ten namanya konten. Ya bagus sibang smangat bang']"
4cle1SC_MKY,Parodi sound horeg main layangan nyangkut,Sumber video tiktok : #audiosoundsistem #sounsystem #horeg #soudsystem #powerrakitan #powersound #soundkarnaval ...,ANOM RIYAN,2025-08-11T01:02:48Z,https://www.youtube.com/watch?v=4cle1SC_MKY,Netral,[]
TBSKeWGVd7M,Dj Rindunya Hatiku Bass Horeg Midel Nulop Full Album Terbaru Tiktok Viral Karnaval 2025 Kocak 99,DJHoreg #DJHoreg2025 #DJKarnaval #CekSound #FullAlbumDJ #DJViral #BassGlerr #JedagJedug #DJRemix2025 ...,DJ Kocak 99,2025-07-26T23:00:35Z,https://www.youtube.com/watch?v=TBSKeWGVd7M,Pro,"['Mantap banget musiknya', 'kampreeeett iklanya lama bnget,asu', 'terlalu bnyak iklan', 'Bangus', 'WaaaaaSeeek 🍺🍷🍸 buat MenDem sampek NjeGlexs..🕺💃🕺💃']"
S1AUhLUM7XI,DJ TABOLA BALE - MIDDLE NROTOK NULUP - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL,DJ TABOLA BALE - MIDDLE NROTOK NULUP - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL DJ TABOLA BALE ...,MASE REVOLUTION,2025-08-01T07:15:06Z,https://www.youtube.com/watch?v=S1AUhLUM7XI,Pro,"['JADIKAN TRENDING DI P,LANET INI KETUA 💃💃🔥🔥', 'ajai selep', '😎😎😎😎😎😎😎', 'Bagus banget menyala abangku 🎉🎉🎉 🔥🔥🔥🔥🔥🔥', 'Oke']"
5IkFqfvZRTI,SOUND HOREG Jatuh Dan MENIMPA PENONTON! #shorts,,AL29,2025-05-19T08:18:39Z,https://www.youtube.com/watch?v=5IkFqfvZRTI,Pro,"['Wkwkwk😂 aduh lecet itu soundnya kenak pala orang', 'Cuman skedar ngasih tau, gua barusan habis menang di 🌈 𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟 🌈The Real MPV🔥🥎💴𝐏𝐄𝐂𝐀𝐇 𝟐𝟓𝟎𝟎𝐗💴🥎#32', '🀄𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟🀄 asli gacor bgt 🟩🔥🔥#32', 'Konten GAME GAME NYA SERU BANGET MENANG BESAR TERUS POKOKNYA!!! Di 🥎𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟🥎 Pelayanannya Juga Cepat 🔥#32', 'Sudah saya subscribe🥰\n🐣🀄𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟🀄🐣mantap banget #32']"
ipBG1l7mWDg,DJ CEKSOUND VIRAL ‼️ DJ TIPE X  SELAMAT JALAN FULL BASS SOUND HOREG ‼️ PARTY NROTOK 🥵🤙,DJ CEKSOUND VIRAL ‼️ DJ TIPE X SELAMAT JALAN FULL BASS SOUND HOREG ‼️ PARTY NROTOK DJ CEKSOUND ...,DJ RONY RMX OFFICIAL,2025-08-12T12:01:25Z,https://www.youtube.com/watch?v=ipBG1l7mWDg,Pro,"['Horrreeee  spiker saya smpe jebol bang, boleh²', '❤❤❤❤❤❤ \n1:10', '😅❤❤❤❤r😢😅😢h😊😅😂🎉😢fx😂😮😮😂😢❤❤❤❤❤❤❤❤❤❤❤😅🎉😮🎉🎉😮🎉😮🎉😮🎉🎉😮🎉🎉🎉  ux😂🎉😮🎉😮🎉🎉🎉🎉❤❤❤❤❤❤❤ 😊', '1:14 1:15 1:15 1:15 1:15 1:15 1:16 😅😅😅😅', 'Kalo bisa saya mau mesan Sofyan audio']"
PKAa8ft5uQI,3 Sound Horeg Berbagai Negara,shorts #short #viralvideos #viralvideo #viralshorts #viralshort #youtubeshorts #youtubeshort #fyp #shorts #short #feedshorts ...,Ibra Entertainment,2025-03-01T12:00:30Z,https://www.youtube.com/watch?v=PKAa8ft5uQI,Netral,"['Anjir negara Anti kuman🤣', 'Brazil dan Philipina juga mirip bro', 'Sound horeg masuk musik budaya indonesia.karana sound horeg cuman ada Jatim. Yang bilang prindapan akal waras nya perlu di pertanyakan 😂', 'pake penglaris jir😂', 'Mbujati omah uwong']"
wXVA-SZoiMs,Takbir keliling sound horeg viral di tiktok  #takbiran #idulfitri #velocity #karnaval #sound,takbiran allahu akbar takbir keliling takbiran 2025 takbiran hari ini takbir keliling hari ini live takbiran 2025 live takbir keliling takbir ...,PujiYanto YT,2025-08-22T00:01:54Z,https://www.youtube.com/watch?v=wXVA-SZoiMs,Pro,"['mantappp 𝐓𝐈𝐌𝐎𝟒𝐃 sungguh menggugah selera makan🤤🤤🤤', 'Pantes kwn pada nyaman main di 𝐓𝐈𝐌𝐎𝟒𝐃', '0:02 Wah keren 𝐓𝐈𝐌𝐎𝟒𝐃 terbaik menang mudah', 'Setiap kalimat di video ini terasa tulus dan penuh makna.❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Sukses selalu buat kamu dan channel ini!', 'Keren abis 𝐓𝐈𝐌𝐎𝟒𝐃']"
d28LTWaK8zE,Aku Suka Nonton Sound Horeg - Shinta Gisul Ft. Desi Afrika (LIVE DANGDUT LEMBAYUNG MUSIC),"Official Music Video From Shinta Gisul Feat Desi Afrika ""AKU SUKA NONTON SOUND HOREG"" Subscribe Shinta Channel: ...",Shinta Gisul Official,2025-09-11T12:00:11Z,https://www.youtube.com/watch?v=d28LTWaK8zE,Pro,"['trendingkan yuk gaes 💙', 'Ok bosku', 'Merdu banget😮😮😮😮😮😮😮😮❤', 'Asekkkkkkkk😊', 'Mbak anak, e sampean namine nopo repan sekolahhe tenng mi nurul huda semarum']"
pYk1SbeEgsM,DJ CEK SOUND TERBARU 2025 • TIA MONIKA ‼️ MIDLE NROTOK KRUEK,DJ CEK SOUND TERBARU 2025 • TIA MONIKA ‼️ MIDLE NROTOK KRUEK judul : TIA MONIKA Penyanyi : remixer : arak ...,ARAK DISCJOKEY OFFICIAL,2025-06-08T08:35:47Z,https://www.youtube.com/watch?v=pYk1SbeEgsM,Pro,"['goyang semua😂😂😂👯👯👯', '🕋😱💪🤯', 'Teruss nowes ❤❤❤😎😎😎🤟🤟🤟', 'Sehat selalu bang dalam bekerja', '1:12']"
v3khs2jyU14,Bule Rusia ke Indonesia Hanya Untuk Nonton Sound Horeg #Shorts,,Super Nuvo,2025-08-08T15:45:07Z,https://www.youtube.com/watch?v=v3khs2jyU14,Pro,"['Aku suka nonton son horeg', 'Cara baca nya itu horeg buka horeg', 'Itumah di depan rumah ku', 'Ya biasa aja bang bagi kita sebagai orang jawa timur,klau bagi yg ngk biasa ya budek dan mengolo2k', 'Kuping warga lokal sudah......']"
JmMiFDQauFk,aku suka nonton sound horeg,,agan seru,2025-09-03T02:23:58Z,https://www.youtube.com/watch?v=JmMiFDQauFk,Netral,"['😂😂😂😂😂', 'lucu kak', 'Boneka nya tantrum🗿🗿🗿', 'You got not cute ❤❤', 'iya nama kak😂😂😂😂😂']"
0VZ19y1w8n0,Sound Horeg Naik Gerobak Ditarik Motor #soundsystem #soundhoreg #soundminiatur,Sound Horeg Naik Gerobak Ditarik Motor #soundminiatur​ #soundsystem​ #fyp​ #shortvideo​ #sound​ ...,SQUAD AUDIO,2025-06-21T03:13:33Z,https://www.youtube.com/watch?v=0VZ19y1w8n0,Pro,"['𝐏𝐥𝐬 𝐛𝐚𝐧𝐠 @𝐬𝐪𝐮𝐚𝐝𝐚𝐮𝐝𝐢𝐨 𝐛𝐨𝐱 𝐚𝐭𝐚𝐬𝐧𝐲𝐚 𝐩𝐥𝐚𝐧𝐚𝐫 𝐢𝐭𝐮 𝐛𝐨𝐱 𝐚𝐩𝐚 𝐲𝐚?', '😮', 'gi lane', 'hi lane', 'iso iso ne nanggo mantor hik 😂😂😂😂😂']"
zNNQx_h60Jo,DJ AKU SUKA NONTON SOUND HOREG || HAPPY PARTY MENGKANE VIRAL TIKTOK TERBARU ,djviral#djsoundhoreg#djpartymengkane TERIMA KASIH SUDAH MENONTON jangan lupa untuk bantu like komen subscribe ...,MIYA AUDIO PRODUCTION ,2025-08-25T04:58:31Z,https://www.youtube.com/watch?v=zNNQx_h60Jo,Pro,"['Arek Suroboyo top up masse. 25k gass terus Sampek Horegg 👍👍♥️🔥🎉', '😎😎😎😎😎😎', 'ABR pro audio hadir', 'menyala abangku🎉🎉❤❤', 'mantappp, BONIK AUDIO HADIR']"
r6Wd1QkvDbk,Miniatur sound ronggolawe full spek speaker canon ds bandung,trukoleng #miniatursoundsystem #trukminiatur #soundhoreg truk miniatur sound.,PA Channel,2025-03-16T09:06:58Z,https://www.youtube.com/watch?v=r6Wd1QkvDbk,Pro,"['Rafle🤑🤑', 'Boleh belinga bang mobil nya', 'ubur  ubur. ikan lele trek e seng keren duduk sound ne le😂😂😂😂', 'Beli lampu it brp bang']"
iOHQ3MrDSl0,Wih Anjay Mainan Sound Horeg Bocil #soundsystem #soundhoreg #soundminiatur,Wih Anjay Mainan Sound Horeg Bocil Sumber Video : Tiktok Channel : Music : #soundminiatur​ #soundsystem​ #fyp​ ...,SQUAD AUDIO,2025-07-15T05:13:01Z,https://www.youtube.com/watch?v=iOHQ3MrDSl0,Pro,"['Bambu 🤣💩👎👎👎👎👎👎👎🖕🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅', 'Ayo bettel', 'Kecil amat. Coy', 'Aku dari Bambang RT 2 aku ikut star audio', 'kalah sama saya']"
N2WzMQO6Brw,Cek Sound Horeg Lengkap Dengan Miniatur Genset Seperti Aslinya  ,ceksound #miniatursoundsystem #genset #soundhoreg #audio #horeg.,Argia Prastyo,2025-09-27T10:51:53Z,https://www.youtube.com/watch?v=N2WzMQO6Brw,Pro,"['Bang harga miniatur jenset nya berapa saya mau beli tolong dibalas🙏🏻🙏🏻🙏🏻🙏🏻', 'Bang cek sound lagi bang', '👍👍👍👍1', 'Sam beli di mana Sam', 'bang jenset nya pake baterai atau pake listrik']"
FJOiyWXDwvk,ICHA CELLOW - AKU SUKA NONTON SOUND HOREG (OFFICIAL. MUSIC VIDEO),AKU SUKA NONTON SOUND HOREG - ICHA CHELLOW - (OMV) VIRAL TIKTOK BERANGKAT NORMAL PULANGNYA BUDEG ...,Imperium Music,2025-09-19T12:00:06Z,https://www.youtube.com/watch?v=FJOiyWXDwvk,Pro,"['Le', 'Josjis😂', 'Josjis😂', 'Kaku amat joget nya', 'ok']"
ossbRMGDjn8,Kucing kaget sound horeg lewat,Video dari TikTok Sumber TikToK: #soundminiatur #soundsystem #fyp #shortvideo #sound #miniatursoundsystem ...,ANOM RIYAN,2025-05-22T12:20:45Z,https://www.youtube.com/watch?v=ossbRMGDjn8,Pro,[]
UogxA9njQZE,Punya sound horeg #gandol,,GANDOL,2025-09-03T08:06:57Z,https://www.youtube.com/watch?v=UogxA9njQZE,Pro,"['😅😅😅😅😅😅😅😅😅😅😅😅😅😅', 'Rafakelassatu', '😂😂😂😂😂😂😂😂😂aaaaaaaaaaaaa\nAaaaaaaaaaaaaaa', 'mantap🎉🎉', 'Please pinjam kanyut maneh']"
fquOB5B2c30,BREWOG AUDIO PLIRAK PLIRIK,,Faishol Official,2025-01-11T09:51:18Z,https://www.youtube.com/watch?v=fquOB5B2c30,Pro,"['Mantap bang', '❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉', '𝐓𝐈𝐌𝐎𝟒𝐃 mantul banget semua fiturnya lengkap dan praktis 😍✨', 'menyala Abangkuhh ⭐𝐓𝐈𝐌𝐎𝟒𝐃⭐.', '✌𝐓𝐈𝐌𝐎𝟒𝐃✌ itu andalan di kala gabut!']"
BPqreYeB7qk,Cek sound horeg naik truk pakai videotron keren,Video dari TikTok : mas boinx Sumber TikToK: #soundminiatur #soundsystem #fyp #shortvideo #sound #miniatursoundsystem ...,ANOM RIYAN,2025-04-14T01:55:18Z,https://www.youtube.com/watch?v=BPqreYeB7qk,Pro,"['Jelas banget terlihat haram...', 'Alhamdulilah di riau ga ada modelan begini ..', 'Indah sekali', '2', 'Apaan']"
i879-hb7bmY,Tot Toot Tooot... Parade Miniatur Sound Horeg Bocil Bocil Asyik‼️#karnaval #soundhoreg #horegmania,Tot Toot Tooot... Parade Miniatur Sound Horeg Bocil Bocil Asyik‼️#karnaval #soundhoreg #horegmania.,Anip FVNKY ,2025-06-02T03:00:50Z,https://www.youtube.com/watch?v=i879-hb7bmY,Pro,"['🎉yuuuuuuuuuuuuuuuu', 'P', 'Mantap abis', 'KERENNNNN🎉🎉🎉', 'Persiapan idul adha 2025 paling🗿🗿']"
